"OBJECTID","validityDa","datasetNam","provinceCo","province_1","province_2","province_3","edition","version","SHAPE_Leng","SHAPE_Area","dissolve","TNMID","MetaSource","SourceData","SourceOrig","SourceFeat","LoadDate","GNIS_ID","AreaAcres","AreaSqKm","States","HUC8","Name","layer","path","total_production","production_proportion","total_stream_length","production_per_meter","production_per_meter_norm","total_production_all_quartiles","percent_of_total_run","year","watershed","analysis_type","quartile"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",738.432726014816,0.0839736581440464,1798877.0674296,0.00041049649216439,0.233502177192421,89038.4876716841,0.829341047140956,"2021","Kusko","DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030404","Holitna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",3786.18421537829,0.195873802047022,2237206.12572435,0.00169237164686934,0.734738119062692,89038.4876716841,4.25230067848779,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030403","Takotna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1182.92288847554,0.0611971289598224,770363.487306015,0.0015355386229587,0.666649527996905,89038.4876716841,1.32855231418281,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030405","Stony River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",6712.27195959014,0.347251521402049,2914112.91565278,0.00230336714941142,1,89038.4876716841,7.53861856272832,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030401","North Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",244.661583563561,0.0126572802223391,1884947.19905091,0.000129797579309782,0.056351233168776,89038.4876716841,0.274781827456138,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030406","Middle Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1940.11210934438,0.100369425690182,928823.473467058,0.00208878453739164,0.906839596946317,89038.4876716841,2.17895896491218,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030502","Kuskokwim Delta","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",2405.21958136394,0.124431215535198,6220318.78018474,0.000386671433789847,0.16787225340461,89038.4876716841,2.7013257348135,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030407","South Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",391.984588829768,0.0202788632011276,725260.727941768,0.000540474030549246,0.234645193532153,89038.4876716841,0.440241741610831,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",2666.35524430083,0.137940762942259,1798877.0674296,0.00148223316233096,0.643507120742658,89038.4876716841,2.9946097626148,"2021","Kusko","DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030404","Holitna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",7954.73484176242,0.225446532861733,2237206.12572435,0.00355565575755201,0.970100198531485,89038.4876716841,8.93404082860695,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030403","Takotna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",2038.77438180229,0.0577812617023465,770363.487306015,0.00264650962227188,0.722055138360473,89038.4876716841,2.28976753212606,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030405","Stony River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",9026.93720680821,0.255834007810196,2914112.91565278,0.00309766212500593,0.845144425488651,89038.4876716841,10.1382418354787,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030401","North Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",111.253276181268,0.00315304857842611,1884947.19905091,5.90219589372504e-05,0.016103137645182,89038.4876716841,0.124949647158763,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030406","Middle Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1885.38026622524,0.0534338922166059,928823.473467058,0.00202985854695038,0.553812380516588,89038.4876716841,2.11748909435355,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030502","Kuskokwim Delta","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",7235.39003282297,0.205059455689019,6220318.78018474,0.00116318637171326,0.317355617942339,89038.4876716841,8.12613760860626,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030407","South Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",438.555315901441,0.0124291729900272,725260.727941768,0.000604686423799654,0.164978406172031,89038.4876716841,0.492545782581739,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",6593.32676317018,0.186862628151646,1798877.0674296,0.00366524588174962,1,89038.4876716841,7.4050300444029,"2021","Kusko","DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030404","Holitna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",5824.92847107741,0.224454839903646,2237206.12572435,0.00260366195322813,0.850074103051689,89038.4876716841,6.5420343756915,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030403","Takotna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1122.85338802572,0.0432674630591581,770363.487306015,0.00145756309395241,0.475882300387202,89038.4876716841,1.26108766825204,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030405","Stony River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",5845.97999628694,0.225266028700915,2914112.91565278,0.00200609247667996,0.654972609112376,89038.4876716841,6.56567755041292,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030401","North Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",52.7376482233629,0.00203216579356214,1884947.19905091,2.79783159177705e-05,0.00913468884822299,89038.4876716841,0.0592301706850918,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030406","Middle Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1066.85869219215,0.0411097918446215,928823.473467058,0.00114861297401307,0.375012640341848,89038.4876716841,1.19819947540667,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030502","Kuskokwim Delta","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",6286.6130749692,0.242245160311364,6220318.78018474,0.00101065770053388,0.329971384037941,89038.4876716841,7.06055688878064,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030407","South Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",241.761305659566,0.00931590755597332,725260.727941768,0.000333343991126701,0.108834057321984,89038.4876716841,0.271524496856937,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",5509.71704959263,0.21230864283076,1798877.0674296,0.00306286468895032,1,89038.4876716841,6.1880173323573,"2021","Kusko","DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030404","Holitna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",767.671324639462,0.0872986354900094,2237206.12572435,0.00034313839740221,0.195186961158361,89038.4876716841,0.862179204424645,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030403","Takotna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",389.638034015809,0.0443091562923301,770363.487306015,0.000505784659366951,0.287704819424898,89038.4876716841,0.43760630285247,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030405","Stony River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",4176.54291824282,0.474951305494311,2914112.91565278,0.00143321245234152,0.815252345364779,89038.4876716841,4.69071637160234,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030401","North Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",280.963913584272,0.0319508694549186,1884947.19905091,0.000149056649292744,0.0847876968481491,89038.4876716841,0.315553330847536,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030406","Middle Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1632.87033244222,0.185687998729498,928823.473467058,0.00175799856386827,1,89038.4876716841,1.83389270768298,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030502","Kuskokwim Delta","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",539.888755004925,0.0613954828265408,6220318.78018474,8.67943869251167e-05,0.0493711364212584,89038.4876716841,0.606354363290269,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030407","South Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",267.615405293447,0.0304328935683458,725260.727941768,0.000368991998302346,0.209893230794468,89038.4876716841,0.300561490083073,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",738.432726014816,0.0839736581440464,1798877.0674296,0.00041049649216439,0.233502177192421,89038.4876716841,0.829341047140956,"2021","Kusko","Cumulative_DOY_Total","Q1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030404","Holitna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",4553.85554001775,0.161924446232566,2237206.12572435,0.00203551004427155,0.529146039870268,89038.4876716841,5.11447988291244,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030403","Takotna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1572.56092249135,0.0559165863527572,770363.487306015,0.00204132328232565,0.530657234523327,89038.4876716841,1.76615861703528,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030405","Stony River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",10888.814877833,0.387180775439168,2914112.91565278,0.00373657960175294,0.971351777158719,89038.4876716841,12.2293349343307,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030401","North Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",525.625497147834,0.0186900126285183,1884947.19905091,0.000278854228602526,0.0724902395747749,89038.4876716841,0.590335158303674,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030406","Middle Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",3572.98244178661,0.127046894263739,928823.473467058,0.00384678310125991,1,89038.4876716841,4.01285167259515,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030502","Kuskokwim Delta","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",2945.10833636887,0.104721160403692,6220318.78018474,0.000473465820714963,0.123080976559321,89038.4876716841,3.30768009810376,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030407","South Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",659.599994123215,0.023453832218619,725260.727941768,0.000909466028851592,0.236422487286513,89038.4876716841,0.740803231693905,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",3404.78797031565,0.12106629246094,1798877.0674296,0.00189272965449535,0.492029211076508,89038.4876716841,3.82395080975576,"2021","Kusko","Cumulative_DOY_Total","Q2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030404","Holitna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",12508.5903817802,0.19727245768548,2237206.12572435,0.00559116580182356,0.818110629586286,89038.4876716841,14.0485207115194,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030403","Takotna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",3611.33530429364,0.0569542186018053,770363.487306015,0.00468783290459753,0.685933142552266,89038.4876716841,4.05592614916134,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030405","Stony River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",19915.7520846412,0.314090496249247,2914112.91565278,0.00683424172675886,1,89038.4876716841,22.3675767698093,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030401","North Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",636.878773329102,0.0100441885958109,1884947.19905091,0.000337876187539777,0.049438723569998,89038.4876716841,0.715284805462437,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030406","Middle Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",5458.36270801185,0.0860836108213041,928823.473467058,0.00587664164821028,0.859882029808928,89038.4876716841,6.13034076694871,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030502","Kuskokwim Delta","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",10180.4983691918,0.160556215565169,6220318.78018474,0.00163665219242823,0.239478241751395,89038.4876716841,11.43381770671,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030407","South Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1098.15531002466,0.0173189616349156,725260.727941768,0.00151415245265125,0.221553833356921,89038.4876716841,1.23334901427564,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",9998.11473348583,0.157679850846268,1798877.0674296,0.00555797553624497,0.813254163147788,89038.4876716841,11.2289808541587,"2021","Kusko","Cumulative_DOY_Total","Q3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030404","Holitna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",18333.5188528576,0.205166694852907,2237206.12572435,0.0081948277550517,0.926981669071286,89038.4876716841,20.5905550872109,"2021","Kusko","Cumulative_DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030403","Takotna River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",4734.18869231936,0.0529793464423649,770363.487306015,0.00614539599854994,0.695154261946276,89038.4876716841,5.31701381741339,"2021","Kusko","Cumulative_DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030405","Stony River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",25761.7320809281,0.288294324027507,2914112.91565278,0.00884033420343883,1,89038.4876716841,28.9332543202223,"2021","Kusko","Cumulative_DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030401","North Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",689.616421552465,0.00771735764758304,1884947.19905091,0.000365854503457547,0.0413846914650843,89038.4876716841,0.774514976147529,"2021","Kusko","Cumulative_DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030406","Middle Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",6525.221400204,0.0730224305878217,928823.473467058,0.00702525462222336,0.794682017733061,89038.4876716841,7.32854024235538,"2021","Kusko","Cumulative_DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030502","Kuskokwim Delta","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",16467.111444161,0.184280107702642,6220318.78018474,0.0026473098929621,0.299458123645633,89038.4876716841,18.4943745954907,"2021","Kusko","Cumulative_DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030407","South Fork Kuskokwim River","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",1339.91661568422,0.014994735360123,725260.727941768,0.00184749644377795,0.208984909536484,89038.4876716841,1.50487351113258,"2021","Kusko","Cumulative_DOY_Total","Q4"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19030501","Aniak","HUC8_Trimmed","/Users/benjaminmakhlouf/Spatial Data/HUC8_Trimmed.shp",15507.8317830785,0.173545003379051,1798877.0674296,0.00862084022519529,0.975171303121306,89038.4876716841,17.416998186516,"2021","Kusko","Cumulative_DOY_Total","Q4"
